mz,abundance
821.141,1032
821.205,1040
821.27,1068
821.334,1094
821.399,1109
821.464,1107
821.528,1137
821.593,1155
821.657,1154
821.722,1176
821.786,1166
821.851,1134
821.916,1097
821.98,1054
822.045,1024
822.109,1017
822.174,1022
822.239,1000
822.303,976
822.368,977
822.432,950
822.497,969
822.562,997
822.626,1025
822.691,1027
822.756,1030
822.82,1021
822.885,1007
822.949,1024
823.014,1005
823.079,979
823.143,946
823.208,934
823.273,960
823.337,999
823.402,1039
823.467,1061
823.531,1078
823.596,1087
823.66,1109
823.725,1112
823.79,1127
823.854,1121
823.919,1112
823.984,1096
824.048,1085
824.113,1059
824.178,1038
824.242,1003
824.307,999
824.372,1011
824.437,1007
824.501,994
824.566,988
824.631,994
824.695,1005
824.76,1031
824.825,1014
824.889,998
824.954,993
825.019,981
825.084,972
825.148,977
825.213,986
825.278,986
825.342,1019
825.407,1045
825.472,1053
825.537,1086
825.601,1080
825.666,1055
825.731,1038
825.796,1021
825.86,1023
825.925,1030
825.99,1042
826.055,1029
